date,diff
12905,0.001271351
12906,0.007032586
12907,0.000323394
12908,-0.0098318
12909,0.003890831
12910,0
12911,-0.005205073
12912,0.003561431
12913,-0.005449748
12914,-0.009917002
12915,-0.008633089
12916,0.000269655
12917,0
12918,-0.000272846
12919,-0.000494332
12920,0.003715347
12921,-0.002667223
12922,-0.007234248
12923,0.001900122
12924,0
12925,-0.001053523
12926,0.002035868
12927,0.000491748
12928,-0.008105775
12929,0.005587642
12930,-0.000884494
12931,0
12932,-0.006652027
12933,-0.017150569
12934,-0.010669661
12935,0.005449446
12936,-0.00389484
12937,0.001909792
12938,0
12939,0.001951911
12940,0.000785221
12941,-0.000334709
12942,-0.005624922
12943,-0.008140278
12944,0.003314478
12945,0
12946,-0.01002222
12947,-0.002269324
12948,0.005667397
12949,-0.00070164
12950,0.014824821
12951,-0.002060591
12952,0
12953,-0.007336543
12954,-0.000748437
12955,-0.002180992
12956,-0.008111242
12957,0.004754253
12958,-0.0002397
12959,0
12960,0.006727038
12961,-0.007858482
12962,0.000345778
12963,0.001496273
12964,-0.011797128
12965,0.003926458
12966,0
12967,-0.010398706
12968,-0.000354682
12969,0.001019216
12970,0.002217625
12971,-0.000466129
12972,-0.001698926
12973,0
12974,0.013987205
12975,0.015115083
12976,-0.010684757
12977,-0.001859292
12978,-0.004001922
12979,0.001211312
12980,0
12981,0.000657509
12982,-0.005146287
12983,0.008320239
12984,0.0060967
12985,-0.007415002
12986,0.002066423
12987,0
12988,-0.004768554
12989,-0.004578252
12990,0.003770694
12991,0.007643736
12992,-0.000255717
12993,-0.001083394
12994,0
12995,0.009333603
12996,0.000101287
12997,0.012721699
12998,0.003693026
12999,-0.002400463
13000,0.001750563
13001,0
13002,-0.000102393
13003,-0.000511709
13004,0.000701225
13005,0.007787999
13006,-0.000225953
13007,0.001048436
13008,0
13009,-0.008456075
13010,-0.00223894
13011,-0.006371478
13012,-0.009485303
13013,-0.002097019
13014,0.000950544
13015,0
13016,0.005716661
13017,-0.000517295
13018,0.002296778
13019,0.005631503
13020,2.42E-05
13021,0.000157471
13022,0
13023,-0.006162611
13024,-0.003912378
13025,0.010841719
13026,0.014630486
13027,0.008367727
13028,-0.000103835
13029,0
13030,-0.000947879
13031,-0.005151224
13032,-0.005093602
13033,-0.003125739
13034,0.001645678
13035,-0.000551612
13036,0
13037,-0.012396184
13038,-0.001908079
13039,0.001723946
13040,-0.006665387
13041,0.001189371
13042,0.000432393
13043,0
13044,-0.008715592
13045,0.000690902
13046,0.005770336
13047,-0.004944061
13048,-0.009317619
13049,0.001564914
13050,0
13051,-0.003620979
13052,-0.003763817
13053,0.001557079
13054,0.000994421
13055,-0.000218711
13056,-0.000405346
13057,0
13058,-0.01132082
13059,0.000357965
13060,0.004299533
13061,0.017772206
13062,-0.001510473
13063,0.000673801
13064,0
13065,-0.007047963
13066,-0.005992107
13067,0.002294817
13068,-0.004275149
13069,0.008666848
13070,-0.002379788
13071,0
13072,-0.001074146
13073,-0.008931486
13074,0.003178963
13075,0.001101261
13076,-0.00266281
13077,0.001178664
13078,0
13079,0.00052922
13080,0.010833977
13081,-0.001606321
13082,0.007114088
13083,-0.005620247
13084,0.001236962
13085,0
13086,-0.010111855
13087,0.000354163
13088,0.005376879
13089,-0.00854108
13090,-0.012640359
13091,0.003397991
13092,0
13093,-0.007066565
13094,-0.003199725
13095,-0.001753711
13096,-0.00306711
13097,-0.002040888
13098,-0.000387609
13099,0
13100,-0.001557433
13101,0.000891017
13102,-0.001502462
13103,0.004630375
13104,0.0015792
13105,-0.00206436
13106,0
13107,0.002083661
13108,0.002704348
13109,0.002796153
13110,-0.000781593
13111,-0.006032724
13112,0.001442051
13113,0
13114,0.008223688
13115,-0.00379421
13116,-4.17E-05
13117,-0.006180526
13118,-0.001975009
13119,-9.59E-06
13120,0
13121,0.008041488
13122,0.000337634
13123,-0.007004617
13124,0.009175366
13125,0.000408865
13126,-0.001508466
13127,0
13128,0.015134529
13129,-0.000943369
13130,0.007441623
13131,-0.004445105
13132,0.003409288
13133,-0.00083399
13134,0
13135,0.000142517
13136,-0.012545776
13137,-0.004113561
13138,0.003782353
13139,-0.000854649
13140,0.000121012
13141,0
13142,-0.000340459
13143,-0.001616621
13144,0.001696795
13145,-0.00185527
13146,-0.001178116
13147,-0.00142433
13148,0
13149,0.001495707
13150,0.015261342
13151,0.012272721
13152,-0.000432178
13153,0.00420298
13154,-0.001966978
13155,0
13156,-0.004678222
13157,-0.001008496
13158,0.005679369
13159,-0.007508425
13160,0.005969939
13161,-0.002488809
13162,0
13163,0.003551239
13164,-0.0033833
13165,0.001594092
13166,-0.000686413
13167,0.001848797
13168,-0.001319054
13169,0
13170,0.018892279
13171,-0.000326094
13172,-0.002979647
13173,-0.003146063
13174,-0.010061166
13175,0.001498088
13176,0
13177,-0.005225719
13178,0.006570965
13179,-0.00764367
13180,0.001758189
13181,-0.006354268
13182,0.001202283
13183,0
13184,-0.007091895
13185,0.000104615
13186,-0.003046384
13187,0.002653815
13188,-0.004767556
13189,0.001510882
13190,0
13191,-0.003199328
13192,5.67E-05
13193,-0.001714914
13194,-0.000334765
13195,0.002228246
13196,-0.000895131
13197,0
13198,0.004151304
13199,-0.002616577
13200,-0.00146679
13201,0.002982721
13202,-0.004712705
13203,0.000487109
13204,0
13205,-0.002825305
13206,0.005831602
13207,5.39E-05
13208,0.009188078
13209,0.002246117
13210,-0.000147591
13211,0
13212,-0.001605245
13213,-0.012025042
13214,0.002293993
13215,-0.000146206
13216,-0.000824045
13217,0.000948957
13218,0
13219,0.003232663
13220,0.006219625
13221,0.00444108
13222,0.009695578
13223,0.004275796
13224,-0.000329975
13225,0
13226,-0.002272268
13227,-0.006741372
13228,-0.001763107
13229,-0.009519769
13230,0.003524999
13231,-0.002323984
13232,0
13233,0.00144007
13234,0.003125512
13235,-0.002159207
13236,0.011729885
13237,-0.001958606
13238,-0.001121397
13239,0
13240,0.001216899
13241,0.013196148
13242,0.002604715
13243,-0.004219757
13244,-0.011877849
13245,0.002379499
13246,0
13247,-0.004678003
13248,0.003526084
13249,-0.002270904
13250,-0.000417706
13251,3.22E-05
13252,-0.000284183
13253,0
13254,0.013093828
13255,0.005640313
13256,0.007510607
13257,-0.00393158
13258,0.0011875
13259,-0.001249777
13260,0
13261,0.006413977
13262,0.003408758
13263,0.002689395
13264,0.00620388
13265,0.009294723
13266,-0.002921181
13267,0
13268,0.001589673
13269,0.004537688
13270,-0.000764399
13271,0.005418552
13272,0.004395323
13273,-0.001514274
13274,0
13275,0.0005739
13276,0.002420918
13277,0.005819145
13278,0.002116999
13279,0.008212082
13280,0.001041417
13281,0
13282,-0.009509881
13283,0.001786939
13284,-0.007787404
13285,0.00542234
13286,-0.00480022
13287,0.000446607
13288,0
13289,0.007251113
13290,0.001307411
13291,-0.007687231
13292,0.000401782
13293,-0.003829498
13294,0.001526763
13295,0
13296,-0.001315608
13297,0.011857965
13298,-0.00356963
13299,-0.003143859
13300,0.010163267
13301,-0.003323992
13302,0
13303,0.007065038
13304,-0.010111706
13305,-0.003989098
13306,-0.013617258
13307,-0.001458209
13308,0.000694271
13309,0
13310,-0.005701071
13311,-0.003946718
13312,0.004692668
13313,0.001126947
13314,0.002373321
13315,0.000575146
13316,0
13317,-0.006372329
13318,-0.000634176
13319,0.008481908
13320,-0.00747262
13321,-0.006636531
13322,-0.000745244
13323,0
13324,0.005903197
13325,0.001500744
13326,-0.003383851
13327,0.004513746
13328,0.017757755
13329,-0.002147898
13330,0
13331,0.004733636
13332,-0.00029637
13333,-0.005361613
13334,0.002192019
13335,0.004903915
13336,-0.001603345
13337,0
13338,-0.005388687
13339,0.001783581
13340,-0.005516631
13341,-0.00197259
13342,-0.003850097
13343,0.001000377
13344,0
13345,-0.012835626
13346,-0.001894708
13347,0.005654024
13348,0.007307118
13349,0.004564204
13350,-8.04E-06
13351,0
13352,-0.005328826
13353,-0.004155175
13354,0.006556083
13355,0.005864565
13356,0.002210208
13357,-0.002725628
13358,0
13359,0.005927405
13360,0.002613629
13361,0.000360211
13362,-0.000348753
13363,0.007461655
13364,-0.003537486
13365,0
13366,0.001774566
13367,-0.000533215
13368,0.002600919
13369,-0.007959563
13370,-0.004885551
13371,0.000869391
13372,0
13373,-0.002878258
13374,0.005109966
13375,0.006400965
13376,0.001163054
13377,-0.003372816
13378,-0.000252904
13379,0
13380,0.009237843
13381,-0.010377956
13382,-0.0005259
13383,-0.002455024
13384,-0.000943864
13385,-0.00028826
13386,0
13387,0.002844317
13388,0.001335953
13389,0.002479544
13390,-0.00146918
13391,0.001796671
13392,-0.000390008
13393,0
13394,0.002616102
13395,-0.003925909
13396,-0.001266174
13397,-0.005034892
13398,-0.007058237
13399,0.001495303
13400,0
13401,0.000735261
13402,-0.000848055
13403,0.000153082
13404,0.003352869
13405,-0.007015073
13406,0.000840162
13407,0
13408,0.001868701
13409,-0.000971191
13410,0.001747283
13411,0.006794888
13412,0.003577893
13413,0.000557018
13414,0
13415,-0.004522359
13416,-0.006455772
13417,0.000496386
13418,0.000871224
13419,-0.002799792
13420,-0.000950854
13421,0
13422,0.006308284
13423,-0.000239861
13424,-0.003027753
13425,-0.000459448
13426,-0.008452144
13427,0.001911044
13428,0
13429,-0.002699254
13430,-0.005326247
13431,-0.001718837
13432,0.001049928
13433,-0.002619961
13434,0.001601443
13435,0
13436,-0.000940031
13437,0.002196127
13438,-0.001592095
13439,0.007584762
13440,0.00128182
13441,0.000162401
13442,0
13443,-0.006904765
13444,0.001160269
13445,0.003968317
13446,0.007657029
13447,0.004532523
13448,-0.00138254
13449,0
13450,0.00134369
13451,0.003395285
13452,0.00095758
13453,0.001087977
13454,-0.005741843
13455,0.001837348
13456,0
13457,-0.002214207
13458,0.00635873
13459,-0.000599086
13460,0.004944936
13461,0.00321934
13462,2.81E-05
13463,0
13464,-0.004231601
13465,0.000625815
13466,-0.00064059
13467,-0.001230107
13468,0.001024925
13469,-0.001614538
13470,0
13471,0.002177714
13472,0.001537707
13473,0.009017023
13474,0.00253136
13475,0.013780568
13476,0.000342535
13477,0
13478,0.003612639
13479,0.004823695
13480,-0.002379963
13481,0.009515692
13482,0.006842944
13483,-0.002338865
13484,0
13485,0.003410196
13486,0.000435055
13487,-0.003794033
13488,-0.000171301
13489,-0.006964542
13490,0.001912561
13491,0
13492,-0.000854599
13493,0.002661993
13494,-0.003814302
13495,-0.005116443
13496,-0.00779957
13497,0.000390697
13498,0
13499,-0.00039241
13500,0.009832666
13501,-0.000342475
13502,-0.000811147
13503,-0.003697397
13504,0.003060643
13505,0
13506,-0.001695581
13507,-0.001934439
13508,0.000257021
13509,0.001933467
13510,0.002748407
13511,-0.0024057
13512,0
13513,-0.000595297
13514,0.010817775
13515,-0.008351753
13516,-0.008471774
13517,-0.00717626
13518,0.002627816
13519,0
13520,-0.002819349
13521,-0.001706052
13522,-0.005505537
13523,-0.003611749
13524,0.000700381
13525,-0.001303434
13526,0
13527,0.002753298
13528,-0.000543245
13529,0.000672019
13530,0.001398097
13531,0.001745575
13532,-0.000262136
13533,0
13534,-0.001000519
13535,0.007424681
13536,-0.005765259
13537,-0.00144971
13538,-0.004211395
13539,0.000306815
13540,0
13541,0.002451411
13542,0.002149902
13543,0.004525951
13544,0.001491947
13545,-0.004770303
13546,0.002024452
13547,0
13548,-0.006413992
13549,0.004206118
13550,0.00364449
13551,0.002074316
13552,-0.002302697
13553,8.63E-05
13554,0
13555,-0.004600143
13556,0.006682491
13557,0.009043162
13558,0.002449679
13559,-0.000902669
13560,-0.00049482
13561,0
13562,0.001221345
13563,-5.87E-05
13564,-0.000281362
13565,-0.00114147
13566,0.003271072
13567,-0.000965398
13568,0
13569,0.002341548
13570,0.006761116
13571,-0.001383309
13572,-0.003259442
13573,-0.00101398
13574,-0.000606251
13575,0
13576,-0.008281909
13577,0.001954074
13578,0.004952379
13579,-0.002759572
13580,-0.001296243
13581,0.001223779
13582,0
13583,0.004704266
13584,0.001945527
13585,0.001605283
13586,0.002027873
13587,0.007353213
13588,0.00064173
13589,0
13590,-0.001755311
13591,-2.83E-05
13592,0.004153792
13593,0.000272382
13594,-0.004374875
13595,0.000858508
13596,0
13597,0.001315576
13598,0.002845692
13599,-0.002405405
13600,0.00110733
13601,0.001724194
13602,-0.001843369
13603,0
13604,0.003128721
13605,-0.002137319
13606,0.001762169
13607,0.005235335
13608,-0.003266133
13609,0.001610427
13610,0
13611,-0.003615348
13612,0.00652679
13613,-7.03E-05
13614,0.005155026
13615,0.004956766
13616,0.000637275
13617,0
13618,0.001283695
13619,0.0014903
13620,0.001379284
13621,0.002567133
13622,-0.00017946
13623,0.00029049
13624,0
13625,-0.003137008
13626,0.004444825
13627,0.002666004
13628,-0.004695193
13629,0.003960304
13630,0.000651127
13631,0
13632,0.000368627
13633,-0.003658811
13634,-0.001385949
13635,-0.002824197
13636,0.00191349
13637,-0.00101825
13638,0
13639,0.003270452
13640,-0.006765493
13641,-0.000317172
13642,-0.003840076
13643,0.001748267
13644,-0.001064463
13645,0
13646,0.00359632
13647,0.004272279
13648,-0.005628175
13649,-0.003250386
13650,0.000528492
13651,-0.001154856
13652,0
13653,-0.003133991
13654,0.000188426
13655,0.00109355
13656,-0.00378448
13657,0.001420077
13658,-0.000395972
13659,0
13660,0.000721603
13661,0.001931696
13662,-0.004737792
13663,0.002938202
13664,-0.0012639
13665,-0.000111991
13666,0
13667,0.004734295
13668,0.003810422
13669,-0.002289926
13670,-0.005559061
13671,-0.008747798
13672,-0.000338983
13673,0
13674,0.000180175
13675,-0.003315625
13676,-0.002286215
13677,0.000592952
13678,0.005581846
13679,-0.001706716
13680,0
13681,0.00614634
13682,0.001025397
13683,0.000444826
13684,-0.002939024
13685,0.002609428
13686,0.003484236
13687,0
13688,0.000626549
13689,0.000710552
13690,-0.002754639
13691,0.001070109
13692,0.007461918
13693,-0.000451658
13694,0
13695,0.009810055
13696,-0.000689557
13697,0.000496707
13698,-0.00130771
13699,0.001537652
13700,-0.000963755
13701,0
13702,0.001379332
13703,0.009455625
13704,0.00402349
13705,0.002495345
13706,0.000362919
13707,-5.70E-05
13708,0
13709,-0.000222316
13710,-0.00033239
13711,0.00165594
13712,0.001177354
13713,0.001400959
13714,-0.001009969
13715,0
13716,-0.000175496
13717,0.001510343
13718,-0.011120761
13719,0.001987195
13720,-0.008849837
13721,0.000370658
13722,0
13723,0.003213956
13724,0.001797502
13725,-0.003425978
13726,0.00247322
13727,0.009217123
13728,-0.003518413
13729,0
13730,0.005032095
13731,-0.003368917
13732,0.003669767
13733,-0.010540438
13734,-0.001030775
13735,-0.00114328
13736,0
13737,-0.004743484
13738,-0.00626326
13739,-0.009346638
13740,-0.006649275
13741,0.007357244
13742,-0.001224862
13743,0
13744,0.001115895
13745,0.000386912
13746,0.004841488
13747,0.003283805
13748,0.009160746
13749,-0.000793564
13750,0
13751,0.000571795
13752,-0.001676776
13753,0.003051414
13754,-0.00285622
13755,0.001230081
13756,0.001657879
13757,0
13758,-0.003803961
13759,-0.002054194
13760,0.004148125
13761,0.003913075
13762,0.007128768
13763,-0.002556114
13764,0
13765,0.00684323
13766,0.003031069
13767,0.007234068
13768,-0.001720162
13769,-0.002177385
13770,0.000346076
13771,0
13772,-0.000124992
13773,0.005292384
13774,0.004088442
13775,0.011249228
13776,0.000184203
13777,-0.000882944
13778,0
13779,0.002415875
13780,0.004245315
13781,-0.000213672
13782,0.002480169
13783,0.008264933
13784,-0.001158565
13785,0
13786,0.000805935
13787,-0.007493417
13788,-0.002839153
13789,-0.001527896
13790,0.003183183
13791,-0.00082413
13792,0
13793,-0.004863142
13794,-0.000329503
13795,0.005550583
13796,0.006354943
13797,-0.003436697
13798,0.000277217
13799,0
13800,0.003474385
13801,-0.004803236
13802,0.003367109
13803,0.009842512
13804,-0.001016707
13805,0.000865539
13806,0
13807,-0.013958325
13808,0.010012729
13809,-0.000665968
13810,0.00650552
13811,0.007582821
13812,-0.003913627
13813,0.00376048
13814,0.002691027
13815,0.001474162
13816,0.00491617
13817,-0.003032182
13818,0.004500554
13819,4.20E-05
13820,0
13821,-0.001883281
13822,0.008053823
13823,0.011262363
13824,0.000871572
13825,-0.000475727
13826,0.00088497
13827,0
13828,-0.012104652
13829,0.004301779
13830,0.006646812
13831,-0.003930289
13832,0.002718061
13833,1.50E-05
13834,0
13835,0.000745599
13836,0.013744441
13837,0.004166674
13838,-0.000380959
13839,-0.000948243
13840,-0.000402252
13841,0
13842,0.004147269
13843,-0.002558972
13844,-0.003778163
13845,-0.004713153
13846,-0.008108372
13847,0.002486872
13848,0
13849,-0.003891579
13850,0.009876742
13851,-0.011004153
13852,-0.002993693
13853,0.003792364
13854,-0.000493905
13855,0
13856,0.006148049
13857,-0.003716113
13858,0.002973981
13859,-0.008417957
13860,-0.017971785
13861,0.002555252
13862,0
13863,-0.008100452
13864,0.001690823
13865,-0.003402459
13866,-0.003193224
13867,0.002499809
13868,0.000650057
13869,0
13870,0.00367405
13871,-0.000976747
13872,0.008335381
13873,0.012087491
13874,0.011212322
13875,-0.000882566
13876,0
13877,-0.008609675
13878,0.000709699
13879,0.009796202
13880,0.002111938
13881,0.002602104
13882,-0.001927962
13883,0
13884,-0.005339216
13885,0.001385816
13886,-0.004308846
13887,0.008521193
13888,0.003569219
13889,-2.84E-05
13890,0
13891,0.009051847
13892,-0.003588622
13893,-0.011107774
13894,-0.005054371
13895,-0.005342969
13896,0.002031234
13897,0
13898,-0.015182224
13899,0.009462945
13900,-0.000208603
13901,0.014476308
13902,-0.005603007
13903,0.001181487
13904,0
13905,0.008754001
13906,-0.00040166
13907,0.006587179
13908,0.002476802
13909,-0.003132662
13910,0.001422499
13911,0
13912,-0.001818376
13913,-0.017645549
13914,-0.001875965
13915,-0.013961131
13916,0.001410842
13917,0.000178917
13918,0
13919,0.000846769
13920,0.006501487
13921,-0.000612186
13922,0.005624597
13923,0.004318628
13924,-6.46E-06
13925,0
13926,-0.001998176
13927,0.00813846
13928,-0.006021814
13929,0.012397691
13930,0.002756664
13931,0.00082504
13932,0
13933,-0.001475624
13934,0.01037139
13935,0.018501226
13936,0.007524482
13937,-7.84E-05
13938,-0.000534789
13939,0
13940,0.001935785
13941,0.000987094
13942,0.005050229
13943,0.009840778
13944,-0.000346653
13945,0.002836768
13946,0
13947,-0.002907494
13948,-0.002236298
13949,0.018645447
13950,0.00651463
13951,0.004507881
13952,-0.00133974
13953,0
13954,0.013323075
13955,-0.0029037
13956,-0.008463902
13957,-0.020590153
13958,0.001365169
13959,-0.000865125
13960,0
13961,-0.002271396
13962,0.018032367
13963,0.019395679
13964,0.000129578
13965,-0.000632738
13966,-0.000184246
13967,0
13968,0.001734607
13969,-0.018047271
13970,0.00345784
13971,-0.000137138
13972,0.006950723
13973,-0.001737301
13974,0
13975,0.000589363
13976,0.000249194
13977,0.009341032
13978,-0.003734303
13979,0.005584319
13980,0.001345226
13981,0
13982,-0.001240095
13983,-0.002671488
13984,0.016160546
13985,-0.00589791
13986,-0.011917471
13987,0.001412872
13988,0
13989,0.011235341
13990,0.0085812
13991,-0.008818955
13992,-0.021046685
13993,-0.008093906
13994,-0.001653034
13995,0
13996,0.004776313
13997,-0.006491372
13998,0.001972886
13999,-0.012517351
14000,-0.004377896
14001,0.000959866
14002,0
14003,0.005054759
14004,0.004701712
14005,-0.013994201
14006,2.13E-05
14007,0.006923782
14008,0.000397116
14009,0
14010,0.005130542
14011,-0.003312212
14012,-0.002915882
14013,0.001162163
14014,0.010094841
14015,-0.002985989
14016,0
14017,-0.00162127
14018,0.01388713
14019,0.011021621
14020,-0.006496788
14021,0.005611541
14022,-0.004443501
14023,0
14024,0.002906628
14025,-0.002775641
14026,-0.008579077
14027,-0.011524658
14028,0.002828338
14029,-0.001637444
14030,0
14031,0.000919732
14032,-0.005725125
14033,-0.003700318
14034,0.010087551
14035,0.017632604
14036,-0.004261117
14037,0
14038,0.001385777
14039,-0.022272972
14040,0.008529294
14041,-0.013914125
14042,-0.006161619
14043,-0.001270217
14044,0
14045,0.013147132
14046,0.003266735
14047,0.000481212
14048,-0.001819814
14049,0.012580149
14050,-0.000400108
14051,0
14052,-0.010620118
14053,0.00688269
14054,0.004235154
14055,0.012477658
14056,0.001397341
14057,4.47E-05
14058,0
14059,-0.000757347
14060,0.00295404
14061,0.007433796
14062,-0.012531768
14063,-0.003526608
14064,-0.001260594
14065,0
14066,0.000147621
14067,0.000723746
14068,0.004559641
14069,0.00276692
14070,0.012889529
14071,-0.003159682
14072,0
14073,0.003705641
14074,0.000946204
14075,-0.007357687
14076,8.53E-05
14077,0.000494304
14078,-0.001339175
14079,0
14080,0.005478814
14081,-0.00691828
14082,-0.011330947
14083,-0.004099145
14084,0.003862499
14085,0.001571578
14086,0
14087,0.003477502
14088,-0.014444593
14089,-0.002887754
14090,0.001821832
14091,-0.003886276
14092,0.000476855
14093,0
14094,0.001679792
14095,-0.010513214
14096,-0.004894389
14097,-0.006700373
14098,-0.03222463
14099,0.000922743
14100,0
14101,-0.008944246
14102,-0.004063256
14103,0.000262484
14104,-0.00773766
14105,-0.014669494
14106,0.001263802
14107,0
14108,0.000575371
14109,0.004035889
14110,-0.00234828
14111,0.014030487
14112,-0.008015619
14113,0.000446204
14114,0
14115,-0.001890146
14116,-0.012916863
14117,0.006757874
14118,-0.000380799
14119,-0.003002686
14120,0.002576685
14121,0
14122,-0.007758673
14123,-0.010718842
14124,-0.003540915
14125,-0.011769429
14126,-0.011226296
14127,-0.000797922
14128,0
14129,-0.011403387
14130,0.001269132
14131,-0.010251368
14132,-0.009866715
14133,0.023277802
14134,-0.003531701
14135,0
14136,0.004096561
14137,-0.000914405
14138,0.012580769
14139,0.00751081
14140,0.002879195
14141,-0.004958445
14142,0
14143,0.037841922
14144,-0.000429498
14145,-0.006393203
14146,-0.001910795
14147,-0.002867552
14148,0.001458051
14149,0
14150,-0.020958768
14151,-0.030686415
14152,-0.005012917
14153,-0.021524461
14154,-0.001886072
14155,0.000635137
14156,0
14157,-0.033163704
14158,0.013449897
14159,0.004639153
14160,-0.003326743
14161,-0.020877125
14162,6.32E-05
14163,0
14164,0.010896951
14165,0.012022051
14166,-0.012710348
14167,-0.010199619
14168,-0.000233063
14169,-0.001863396
14170,0
14171,-0.008349314
14172,-0.022717678
14173,-0.027023691
14174,0.002963137
14175,-0.024592617
14176,-0.002035095
14177,0
14178,-0.011442668
14179,0.008936092
14180,0.029241964
14181,0.006697941
14182,-0.02054972
14183,0.002488592
14184,0
14185,-0.006836448
14186,0.026323714
14187,0.003421424
14188,-0.023617921
14189,0.000629485
14190,-0.000621356
14191,0
14192,0.002314447
14193,-0.017882464
14194,-0.006627551
14195,0.012029888
14196,0.010557616
14197,-0.001861584
14198,0
14199,-0.00453687
14200,-0.005648581
14201,-0.005316845
14202,-0.007630029
14203,0.004719675
14204,-2.68E-05
14205,0
14206,0.031655361
14207,0.013552264
14208,-0.01312159
14209,0.001561123
14210,-0.018254735
14211,0.00120379
14212,0
14213,-0.006913609
14214,0.005654935
14215,-0.004997067
14216,0.011997284
14217,-0.010440329
14218,0.000711604
14219,0
14220,0.025541878
14221,-0.002047417
14222,0.008914775
14223,0.029021479
14224,0.006647849
14225,-0.000308644
14226,0
14227,0.028322223
14228,0.0282479
14229,0.039535076
14230,0.002424673
14231,-0.044953259
14232,0.002230373
14233,0
14234,0.004001231
14235,0.00099562
14236,0.001168887
14237,0.002880788
14238,0.004868607
14239,-0.001682446
14240,0
14241,0.009099051
14242,-0.00379945
14243,-0.01524813
14244,0.000864814
14245,-0.005799878
14246,-0.002681166
14247,0
14248,-0.027082696
14249,-0.012321005
14250,0.018403391
14251,0.005344158
14252,-0.021009272
14253,0.006145527
14254,0
14255,-0.018560527
14256,-0.017389082
14257,-0.003128448
14258,-0.003654999
14259,0.013433312
14260,0.002288602
14261,0
14262,-0.009319678
14263,-0.027941339
14264,0.002768551
14265,0.004621054
14266,-0.008277636
14267,-0.001966638
14268,0
14269,0.023856312
14270,0.004823552
14271,0.002347629
14272,-0.019268769
14273,-0.020052537
14274,0.00044093
14275,0
14276,0.00043467
14277,0.018258052
14278,-0.014220427
14279,-0.003438445
14280,0.008108389
14281,-0.002564544
14282,0
14283,0.016377489
14284,-0.007967005
14285,-0.00477561
14286,-0.008074102
14287,0.00505412
14288,-0.001488981
14289,0
14290,-0.00612815
14291,-0.019839455
14292,-0.004401424
14293,0.012667998
14294,0.006529486
14295,-0.003602179
14296,0
14297,0.001931489
14298,0.006686228
14299,-0.006679742
14300,0.002596432
14301,-0.008432883
14302,-0.000509108
14303,0
14304,-0.009189453
14305,0.000123422
14306,0.003392472
14307,-0.002990393
14308,0.007284833
14309,0.000317252
14310,0
14311,-0.003970181
14312,0.007913813
14313,0.010579539
14314,0.00397703
14315,0.005281407
14316,0.000407677
14317,0
14318,0.009706701
14319,-0.001512171
14320,0.030685783
14321,0.039655393
14322,-0.012847335
14323,-0.000801037
14324,0
14325,0.005271838
14326,-0.010792608
14327,0.004948132
14328,-7.34E-05
14329,-0.024066774
14330,-0.000426383
14331,0
14332,-0.01373879
14333,0.011760838
14334,-0.003152514
14335,0.019356006
14336,0.001923268
14337,-0.000778654
14338,0
14339,-0.005163307
14340,-0.013641532
14341,-0.000554022
14342,-0.008371458
14343,-0.000635046
14344,0.00495428
14345,0
14346,0.012976048
14347,-0.006569116
14348,-0.008096192
14349,-0.001917856
14350,-0.014935648
14351,0.000953644
14352,0
14353,-0.011828672
14354,0.002083035
14355,0.005902203
14356,0.008000629
14357,0.017095729
14358,-0.001330496
14359,0
14360,-0.016557412
14361,0.001554465
14362,0.019143617
14363,-0.003584574
14364,0.002089967
14365,0.000295834
14366,0
14367,0.007389097
14368,0.000302835
14369,-0.00187714
14370,0.004360215
14371,0.017254496
14372,-0.002289708
14373,0
14374,0.007687294
14375,0.004786701
14376,-0.00436488
14377,0.001881025
14378,-0.011790808
14379,-0.000822035
14380,0
14381,0.002630017
14382,0.010207413
14383,0.013534482
14384,0.008081156
14385,0.01614255
14386,-0.001085396
14387,0
14388,0.001116768
14389,-0.002794442
14390,-0.00678091
14391,0.00255574
14392,0.019269107
14393,-0.00102482
14394,0
14395,0.006690049
14396,0.010697732
14397,-0.01225277
14398,-3.21E-05
14399,-0.015862712
14400,0.006144688
14401,0
14402,-0.018419042
14403,0.015562699
14404,-0.004251078
14405,0.009109419
14406,-0.007009704
14407,-0.0012135
14408,0
14409,-0.021057348
14410,0.006888175
14411,0.003383975
14412,0.003039553
14413,0.003643603
14414,-0.002138281
14415,0
14416,-0.008374704
14417,0.018770839
14418,-0.005298663
14419,-0.003002099
14420,0.010776003
14421,0.001320259
14422,0
14423,-0.001421258
14424,-0.002200548
14425,0.010292483
14426,-0.012427121
14427,-0.00350223
14428,0.002145591
14429,0
14430,-0.00722437
14431,0.000709937
14432,-0.009013745
14433,0.016330047
14434,-0.009018939
14435,-0.000902109
14436,0
14437,0.005758581
14438,-0.002552255
14439,0.016018547
14440,0.001416216
14441,-0.000600742
14442,-0.000927054
14443,0
14444,0.01018618
14445,-0.001770398
14446,0.001505668
14447,0.001591885
14448,-0.001527227
14449,0.000687352
14450,0
14451,0.001482087
14452,-0.00391112
14453,-0.015433894
14454,0.002639693
14455,0.01724263
14456,-0.004768853
14457,0
14458,0.019857715
14459,-0.000149137
14460,0.002126041
14461,-0.006149316
14462,-0.014695352
14463,0.005985102
14464,0
14465,-0.011674049
14466,0.000136113
14467,0.005772787
14468,0.007229556
14469,-0.007146804
14470,0.002464771
14471,0
14472,-0.014881848
14473,0.002939469
14474,0.011215607
14475,0.002537818
14476,0.00781177
14477,0.000531912
14478,0
14479,-0.002866414
14480,0.002090243
14481,-0.008354958
14482,0.007901554
